"","ISIN","Country","year","str","PTI","SI","TXT","CTP","cetr_5","diff_c","cetr_5_s","etr_5","diff_e","etr_5_s","ASSETS","LTD","RD","PTI_FOREIGN","ROA","FTSE_ESG_a","ESG","Sector","CAPEX","mean_ROA","n","median_ROA","ctrygrp","PERF","cetr","LEV","RDS","SIZE","FOREIGN","FOR","BTD","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sdg17","sdg","gc","gri","int","report","sdg_total","s_themes","SDG","GC","GRI","INT"
"48","DE0006231004","DE",2020,0.29897059,484.6744534,0,58.20570803,76.11515665,0.408913478,-68.78825063,0.107371609,0.199433539,-86.69769926,-0.102108329,26738.76483,94.60958296,1245.82602,NA,2.35358065,3.9,75,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"EUR",-8.86667238118421,0.157043879899283,0.00353829294514948,0.0465925044750842,10.1938696577416,0,0,-0.00279242975701398,0,0,4,2,2,10,77,7,0,22,0,2,25,0,8,4,35,0,0,208,0,"report",630,12,"noSDG","no GC-member","GRI","no report<IR>"
"49","DE0006599905","DE",2016,0.30175,2382.748851,0,576.328761,860.6214511,0.436802785,141.6269855,0.13677915,0.152352407,-142.6657047,-0.147671228,41144.74141,83.71577668,2185.845742,NA,5.537588244,3.9,90,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"EUR",2.25992951308333,0.361188486457065,0.00203466527704688,0.0531257620559195,10.6248514071738,0,0,-0.0207421769391577,2,0,5,5,2,11,19,5,0,21,1,2,11,0,18,0,39,20,4,21,0,"report",779,13,"SDG","GC-member","GRI","no report<IR>"
"50","DE0006599905","DE",2020,0.29897059,2998.132869,0,725.023766,1146.814322,0.277726967,250.460769,-0.023836104,0.256859503,-171.3297867,-0.044703568,51638.7026,71.65112711,2608.261599,NA,6.087610671,3.7,85,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"EUR",1.04039937188889,0.382509505785349,0.00138754700452137,0.0505098204965359,10.85202672071,0,0,-0.0220348445871405,1,0,15,1,3,10,23,2,0,6,0,3,46,0,17,4,17,16,3,63,0,"report",153,13,"SDG","GC-member","GRI","no report<IR>"
"51","DE0007100000","DE",2016,0.30175,13354.01306,0,4192.487532,3263.281852,0.320281135,-766.2915879,0.019923034,0.306672319,162.914092,0.006314218,256291.5847,203.0819672,5813.066486,NA,5.246939068,3.6,93,"AUTOMOTIVE","#Calc",6.79745625763158,19,5.772688377,"EUR",-1.55051718963158,0.244367130490136,0.000792386404094055,0.0226814567197141,12.4540710780246,0,0,-0.0125754660316455,0,0,2,2,0,2,24,0,0,3,0,0,2,0,19,3,11,61,0,38,0,"report",66,9,"SDG","no GC-member","GRI","no report<IR>"
"52","DE0007100000","DE",2020,0.29897059,5939.267014,0,2195.590839,2271.969128,0.291177914,496.3029651,-0.01000447,0.281181101,419.9246752,-0.020001283,349613.4955,240.302516,5516.336484,NA,1.771581587,3.6,73,"AUTOMOTIVE","#Calc",2.85011431084211,19,3.07325989,"EUR",-1.07853272384211,0.382533589186095,0.000687337643120244,0.0157783854313484,12.7645835247072,0,0,-0.00644772726276686,1,0,2,0,0,1,16,7,0,10,1,4,25,0,12,2,17,19,2,231,0,"report",153,12,"SDG","GC-member","GRI","no report<IR>"
"53","DE0007164600","DE",2016,0.30175,5379.437168,0,1359.516405,1633.85332,0.293053522,10.60815496,-0.006753494,0.252350137,-263.7287601,-0.047456879,46701.16423,29.87564453,3367.264392,NA,11.35326322,3.9,90,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"EUR",4.07004741723684,0.303721982239909,0.000639719480714967,0.0721023650591762,10.7515243733248,0,0,-0.0346376989742459,4,1,11,1,3,0,21,7,0,1,0,1,10,0,1,10,6,19,0,24,1,"report",15,13,"SDG","no GC-member","GRI","<IR>"
"54","DE0007164600","DE",2020,0.29897059,8230.615709,0,2208.130558,1361.129523,NA,-1099.582511,NA,0.270994287,-252.5814766,-0.028129796,71533.62498,52.03930542,5077.446311,5402.339037,12.16727475,4.1,85,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"EUR",0.94702171881579,0.165373961210658,0.000727480334381902,0.0709798547524971,11.1779228975759,1,0.65637119117257,-0.0186838343929564,2,1,17,3,0,0,36,9,0,5,0,1,27,0,7,14,21,34,0,33,0,"report",230,12,"SDG","no GC-member","GRI","no report<IR>"
"55","DE0007165631","DE",2016,0.30175,225.7814935,0,65.38068155,72.87516784,0.270134839,4.745602191,-0.029480195,0.273379151,-2.748884096,-0.026235883,1863.723149,94.52566896,65.72581509,NA,12.67598986,2.8,56,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"EUR",9.39833112908333,0.322768561365726,0.0507187288040709,0.0352658682837448,7.53033145899998,0,0,-0.0387363714520046,0,0,0,1,0,0,0,5,0,1,0,1,3,0,3,1,1,0,0,10,0,"report",1,8,"noSDG","no GC-member","GRI","no report<IR>"
"56","DE0007165631","DE",2020,0.29897059,484.1995983,0,142.7145445,136.8562157,0.317078966,-7.905223926,0.015349619,0.282749378,-2.046895099,-0.018979969,5519.895157,202.3740596,123.6017324,NA,11.47761924,3.1,60,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"EUR",6.43040794088889,0.282644215692238,0.0366626636637041,0.0223920434871405,8.61611414579366,0,0,-0.0245310096392805,1,0,5,1,1,1,0,4,1,1,0,2,4,0,0,2,13,6,0,4,0,"report",91,12,"SDG","no GC-member","GRI","no report<IR>"
"57","DE0007664039","DE",2016,0.30175,4198.018518,0,2116.155316,3667.043844,0.324979897,2400.291756,0.025428463,0.294254581,849.4032284,-0.005296853,458742.4026,190.768544,0,NA,0.902523856,2.6,62,"AUTOMOTIVE","#Calc",6.79745625763158,19,5.772688377,"EUR",-5.89493240163158,0.873517786612108,0.000415851124550046,0,13.0362441171239,0,0,-0.00796607486556756,2,0,0,0,0,4,9,4,0,7,6,1,5,0,21,6,35,15,1,19,0,"report",629,11,"SDG","GC-member","GRI","no report<IR>"
"58","DE0007664039","DE",2020,0.29897059,10158.31255,0,3240.947432,3016.372461,0.344427733,-20.66423465,0.043226237,0.339972509,203.9107369,0.038771012,646384.3152,196.8545664,0,NA,1.703850154,2.5,25,"AUTOMOTIVE","#Calc",2.85011431084211,19,3.07325989,"EUR",-1.14626415684211,0.296936370696726,0.000304547251179959,0,13.3791495210431,0,0,-0.00461954602520222,0,0,2,1,2,0,16,3,0,8,1,1,11,0,6,2,8,22,2,112,0,"report",36,12,"SDG","GC-member","GRI","no report<IR>"
"59","DE0008404005","DE",2016,0.30175,11518.83184,0,3411.512282,3244.476499,0.239025083,-231.3310084,-0.060884215,0.270286836,-64.29522551,-0.029622462,967894.4702,48.32222769,NA,NA,1.176455967,3.9,97,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",-0.90863638142,0.281667146813735,4.99250994584306e-05,NA,13.7828783419273,0,0,-0.00331618634339296,8,1,3,4,4,2,40,5,2,43,0,0,44,0,2,7,29,16,5,31,0,"report",407,14,"SDG","GC-member","GRI","no report<IR>"
"60","DE0008404005","DE",2020,0.29897059,10948.31486,0,2816.876927,3067.671312,0.300149912,-205.5528403,0.00087465,0.26807276,-456.3472248,-0.031202501,1357537.248,35.92576564,NA,NA,0.887665161,4.4,92,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",-1.67865201623529,0.2801957516958,2.646392627011e-05,NA,14.1211827690878,0,0,-0.00223562121403243,2,1,56,3,7,1,48,3,1,9,2,0,168,0,7,3,37,44,11,203,0,"report",702,15,"SDG","GC-member","GRI","no report<IR>"
"61","DE000A0D9PT0","DE",2016,0.30175,428.0983311,0,113.9383155,161.6154165,0.277825553,32.43674506,-0.022015962,0.28704522,-15.2403559,-0.012796296,6472.789589,90.7751783,78.65062362,NA,6.670631124,2.7,55,"TRANSPORTATION","#Calc",10.470489416,8,9.155348393,"EUR",-3.799858292,0.377519379916125,0.0140241200570254,0.0121509625082917,8.7753624520694,0,0,-0.0247688616448097,0,0,0,2,1,4,11,2,0,17,0,0,10,0,1,1,1,0,0,78,0,"report",1,10,"noSDG","no GC-member","GRI","no report<IR>"
"62","DE000A0D9PT0","DE",2020,0.29897059,143.6367838,0,54.7187748,23.93946397,0.365438029,-19.00371004,0.063766953,0.326960998,11.77560079,0.025289922,10435.65763,62.12299256,69.53844297,NA,1.508701977,3.5,72,"TRANSPORTATION","#Calc",3.662861767875,8,4.5096535115,"EUR",-2.154159790875,0.166666666689873,0.00595295426149392,0.00666354200525837,9.25298383908758,0,0,-0.00225285583942793,0,0,0,6,6,2,14,12,2,2,1,8,52,0,0,11,24,107,18,53,0,"report",300,12,"SDG","GC-member","GRI","no report<IR>"
"63","DE000A1EWWW0","DE",2016,0.30175,1699.118958,0,502.213546,472.3462206,0.319635407,-40.36292482,0.019787558,0.280913946,-10.49559939,-0.018933903,16006.88548,25.10815822,164.8233885,NA,10.77176619,4,93,"APPAREL","#Calc",20.12534118,2,20.12534118,"EUR",-9.35357499,0.277994791580685,0.00156858486001988,0.0102970305313885,9.68077425115114,0,0,-0.0291886344615889,0,0,5,0,0,3,13,2,1,0,0,1,6,0,0,4,0,0,0,0,0,"report",0,8,"noSDG","no GC-member","no GRI","no report<IR>"
"64","DE000A1EWWW0","DE",2020,0.29897059,658.9052465,0,133.3770136,459.4097134,NA,262.4164231,NA,0.266132718,-63.61627673,-0.035084401,25759.39735,91.26123334,0,NA,2.769990176,4.2,96,"APPAREL","#Calc",10.874952853,2,10.874952853,"EUR",-8.104962677,0.697231833925001,0.00354283262531373,0,10.1565547851465,0,0,-0.0177581709028996,0,0,6,0,2,0,31,2,2,2,0,2,11,0,2,6,6,3,0,5,0,"report",21,11,"SDG","no GC-member","GRI","no report<IR>"
"65","DE000A1ML7J1","DE",2016,0.30175,4269.700099,0,1489.93706,70.46476406,0.016017544,-1217.917241,-0.283889029,0.390720124,201.5550549,0.090813551,34302.68386,115.4911051,NA,NA,12.16045065,0.8,7,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",10.07535830158,0.0165034457751502,0.00336682416954182,NA,10.4429788767402,0,0,-0.00167861337749178,0,0,1,0,0,2,10,0,0,7,0,0,8,0,3,0,0,0,0,270,0,"report",0,6,"noSDG","no GC-member","GRI","no report<IR>"
"66","DE000A1ML7J1","DE",2020,0.29897059,5713.210076,0,1908.773261,89.26000139,0.233102052,-1618.821786,-0.068038004,0.263220217,200.6914736,-0.037919839,76370.8074,110.0346096,NA,NA,8.430570216,2.6,46,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",5.8642530387647,0.0156234411482544,0.00144079411159924,NA,11.2433558000408,0,0,-0.000945114841326705,0,0,2,0,2,1,51,1,0,14,1,0,40,0,17,1,20,12,12,72,0,"report",210,11,"SDG","GC-member","GRI","no report<IR>"
"67","DE000BAY0017","DE",2016,0.30175,5286.5166,0,1125.002591,1881.641502,-2.619475785,286.4351177,-2.91153549,-0.448295836,-470.2037931,-0.74035554,90086.19457,62.36112485,4872.798833,NA,5.852206976,4.1,98,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"EUR",2.57454824508333,0.35593220344754,0.000692238418413193,0.0540904059302191,11.4085222084381,0,0,-0.0207100482717116,0,12,5,1,0,6,18,2,0,2,0,1,3,0,11,1,15,2,20,94,0,"report",120,12,"SDG","GC-member","GRI","no report<IR>"
"68","DE000BAY0017","DE",2020,0.29897059,-19555.12214,0,-1925.416888,1211.792867,NA,7058.199271,NA,NA,3920.989516,NA,150017.0137,136.4020575,8123.458108,NA,-13.51501471,4.3,95,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"EUR",-18.5622260091111,-0.0619680541151557,0.000909243919311533,0.0541502454131308,11.918503991313,0,0,-0.00846741912605596,5,23,2,0,3,8,13,3,0,2,0,1,37,0,49,0,19,8,11,257,0,"report",180,12,"SDG","GC-member","GRI","no report<IR>"
"69","DE000ENER6Y0","DE",2016,0.30175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELECTRICAL","#Calc",-0.896444010375,9,9.9628529615,"EUR",NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"70","DE000ENER6Y0","DE",2020,0.29897059,-2403.224137,0,-308.9379888,339.1601833,-0.226373407,1057.653522,-0.526572681,-0.061587544,409.5553494,-0.361786818,50461.47392,15.96734257,1102.550431,NA,-4.875501005,NA,NA,"ELECTRICAL","#Calc",1.32022453177778,9,5.430948617,"EUR",-6.19572553677778,-0.141127154175216,0.000316426400768914,0.021849350511401,10.8289654314395,0,0,-0.00686355529825577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"71","DE000PAH0038","DE",2016,0.30175,-74.11521494,0,8.849577904,58.62845361,-0.101048789,80.99271972,-0.40107749,-0.371591673,31.21384401,-0.671620374,29963.33702,1.075500108,NA,NA,-0.239153326,1,9,"AUTOMOTIVE","#Calc",6.79745625763158,19,5.772688377,"EUR",-7.03660958363158,-0.791044776129472,3.58938694739549e-05,NA,10.3077298139386,0,0,-0.00196413691278107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"72","DE000PAH0038","DE",2020,0.29897059,13.6796937,0,27.3593874,-37.61915767,0.243165038,-41.70898377,-0.058554048,0.293554151,23.2695613,-0.008164936,44502.95922,0.10293504,NA,NA,0.033295875,0.7,4,"AUTOMOTIVE","#Calc",2.85011431084211,19,3.07325989,"EUR",-2.81681843584211,-2.74999999963449,2.31299315380673e-06,NA,10.7033109652692,0,0,0.000846237117509263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"73","DE000SYM9999","DE",2016,0.30175,395.7309999,0,107.4781236,133.0456604,0.304136697,13.63383118,0.00428814,0.269691951,-11.93370558,-0.030156605,5131.416594,104.5633734,205.9208282,NA,7.824484311,2.6,45,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"EUR",-3.78657220194444,0.336202269808583,0.0203770969447818,0.0401294310114631,8.5431370392267,0,0,-0.0256949596066652,3,7,8,0,0,2,0,5,1,2,0,3,1,0,48,6,5,0,0,2,0,"report",12,12,"noSDG","no GC-member","GRI","no report<IR>"
"74","DE000SYM9999","DE",2020,0.29897059,478.8314585,0,123.8137677,157.7747473,0.289935882,14.61822361,0.036784035,0.251500186,-19.34275597,-0.001651661,7377.274588,89.73849352,242.0131611,NA,6.940162072,3.6,66,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"EUR",-1.90956926483333,0.329499544149103,0.0121641796641229,0.0328052261323799,8.90615955236861,0,0,-0.0211925393583326,3,4,17,3,1,0,19,7,3,15,0,9,40,0,85,10,33,38,10,334,0,"report",558,14,"SDG","GC-member","GRI","no report<IR>"
"75","DK0010181759","DK",2016,0.22,1028.905354,0,355.39951,260.3093401,0.275453681,33.95016222,0.055453681,0.300855292,129.0403321,0.080855292,18318.47339,59.44382122,15.45215261,NA,5.415804765,3.8,96,"BEVERAGES","#Calc",9.06036894222222,9,7.697758787,"EUR",-3.64456417722222,0.252996389889521,0.00324502047492943,0.000843528403324007,9.81566530451579,0,0,-0.0140866404545515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"76","DK0010181759","DK",2020,0.22,1334.398841,0,341.475202,299.4216057,0.885839671,5.853860605,0.68472666,1.024027428,47.90745691,0.822914416,19770.19834,76.95634476,18.80942671,NA,7.120765772,3.9,81,"BEVERAGES","#Calc",5.46962962911111,9,3.530821676,"EUR",1.65113614288889,0.224386889811455,0.00389254287875799,0.000951403035342538,9.89193094848662,0,0,-0.0149966086910689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"77","DK0010268606","DK",2016,0.22,1535.401778,0,356.1955134,234.5138163,0.228322212,-103.2745749,0.008322212,0.244100523,18.40712218,0.024100523,10474.72177,15.54858934,238.9386052,NA,14.98499597,NA,NA,"ELECTRICAL","#Calc",-0.896444010375,9,9.9628529615,"EUR",15.881439980375,0.152737752202863,0.00148439163172159,0.0228109739281409,9.25672018310106,0,0,-0.0220660689098571,1,0,1,1,0,0,21,3,0,1,0,1,9,0,2,6,3,13,36,12,0,"report",6,11,"SDG","GC-member","GRI","no report<IR>"
"78","DK0010268606","DK",2020,0.22,687.4045628,0,185.8158271,249.6543935,0.360136342,98.42538964,0.140271318,0.266796064,34.58682328,0.04693104,22219.66829,29.09325312,302.0932158,NA,3.710971015,4.2,95,"ELECTRICAL","#Calc",1.32022453177778,9,5.430948617,"EUR",2.39074648322222,0.363184079667852,0.00130934686964222,0.0135957572299114,10.0087331346393,0,0,-0.0111676781229681,0,0,1,4,4,0,13,12,0,4,0,9,15,0,11,5,30,0,0,26,0,"report",465,11,"noSDG","no GC-member","GRI","no report<IR>"
"79","DK0010272202","DK",2016,0.22,167.9258228,0,-8.447870126,-0.870817947,0.165093715,-37.81449895,-0.054906285,0.149691656,-45.39155113,-0.070308344,743.059594,0,98.19189239,NA,24.7291042,1.3,10,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"EUR",21.4514454690833,-0.00518572982094092,0,0.132145379970695,6.61077624876916,0,0,0.00166911882596593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"80","DK0010272202","DK",2020,0.22,902.8524821,0,175.248805,225.7131205,0.275435057,27.08557446,0.030897661,0.407176277,-23.3787411,0.16263888,3475.466471,1.668322786,479.7168422,NA,32.54057927,3,56,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"EUR",23.3061445639832,0.24999999997231,0.000480028450834104,0.138029483582378,8.15348398524901,0,0,-0.06437318469512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"81","DK0010274414","DK",2016,0.22,3687.269917,0,817.1811476,737.0973952,0.285508677,-74.10198647,0.065508677,0.17801682,5.981766001,-0.04198318,494169.1088,1002.393743,NA,NA,0.732437813,4.1,85,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"EUR",-1.35265453542,0.199903292081126,0.00202844274389011,NA,13.1106330630961,0,0,-0.00147517396049463,0,0,2,4,1,0,8,14,0,1,0,0,8,0,0,2,8,2,0,0,0,"report",36,9,"SDG","no GC-member","no GRI","no report<IR>"
"82","DK0010274414","DK",2020,0.22,978.2431111,0,262.2615188,659.8591565,0.361820273,444.6456721,0.122744449,0.238001493,47.04803432,-0.001074331,675471.5302,1038.621224,NA,NA,0.162560905,2.8,29,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"EUR",-2.40375627223529,0.674534938209799,0.00153762398200924,NA,13.4231662892322,0,0,-0.000973700581371416,0,0,23,1,1,0,8,5,0,6,0,0,27,0,5,7,6,40,0,0,0,"report",21,10,"SDG","no GC-member","no GRI","no report<IR>"
"83","DK0060336014","DK",2016,0.22,581.2386636,0,123.4686425,134.4634434,0.239784732,6.590937402,0.019784732,0.190341126,-4.403863494,-0.029658874,2761.452732,15.36822366,277.0986982,NA,20.50207012,4.3,98,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"EUR",8.89101360705556,0.231339468312686,0.00556526768751514,0.100345262111117,7.92351217241039,0,0,-0.04822994679457,3,2,2,0,0,6,26,1,1,6,0,0,20,0,2,13,10,14,2,9,0,"report",52,12,"SDG","GC-member","GRI","no report<IR>"
"84","DK0060336014","DK",2020,0.22,539.0506435,0,106.280907,145.4289821,0.258822908,26.83784055,0.015806199,0.243150792,-12.31023455,0.000134084,3456.234121,43.37220689,296.2102401,NA,16.74544548,4.1,93,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"EUR",7.89571414316667,0.269787234007819,0.0125489782727598,0.0857031756906262,8.14793487097438,0,0,-0.041734172406864,0,3,1,0,2,6,18,1,0,7,0,0,25,0,9,4,4,27,7,1,0,"report",10,11,"SDG","GC-member","GRI","no report<IR>"
"85","DK0060448595","DK",2016,0.22,608.5511223,0,139.9533441,54.40145962,0.167396262,-79.47978728,-0.052603738,0.23148551,6.072097164,0.01148551,1661.195834,4.380426204,75.86395328,NA,37.41752199,3.7,89,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"EUR",23.3061445639832,0.0893950526529166,0.0026369113829598,0.0456682780725057,7.41529300392779,0,0,-0.0319424393349038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"86","DK0060448595","DK",2020,0.22,819.9832742,0,190.3693331,191.569455,0.291996364,11.1731347,0.024177033,0.111080611,9.973012819,-0.15673872,2126.580275,23.58898191,106.2107863,NA,41.67587968,2.7,47,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"EUR",23.3061445639832,0.233626051930024,0.0110924483723052,0.0499444048967303,7.66227046380484,0,0,-0.0892350474739356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"87","ES0105046009","ES",2016,0.25,1659.293645,0,389.0860731,341.8359643,0.2217762,-72.98744686,-0.0282238,0.236211375,-25.73733804,-0.013788625,16363.15259,173.7365644,NA,NA,9.220216372,2.4,42,"TRANSPORTATION","#Calc",10.470489416,8,9.155348393,"EUR",-1.250273044,0.206012941307926,0.0106175483877218,NA,9.70278729269251,0,0,-0.0206370825139082,4,8,3,2,3,2,28,6,2,4,0,1,16,0,10,21,16,6,2,24,10,"report",130,15,"SDG","GC-member","GRI","<IR>"
"88","ES0105046009","ES",2020,0.25,-243.6159652,0,-59.14757563,22.88612756,NA,83.79011886,NA,NA,1.756415672,NA,19164.5695,131.2199206,NA,NA,-1.398871427,2.9,47,"TRANSPORTATION","#Calc",3.662861767875,8,4.5096535115,"EUR",-5.061733194875,-0.0939434636035093,0.00684700590848127,NA,9.86081851473951,0,0,-0.00122596896700445,2,3,18,1,8,5,43,11,0,10,4,2,74,0,13,18,27,78,0,206,0,"report",377,15,"SDG","no GC-member","GRI","no report<IR>"
"89","ES0105066007","ES",2016,0.25,45.30320168,0,0.700222852,12.6958257,-0.464602001,1.370025279,-0.714602001,0.455024987,-10.62557757,0.205024987,3054.006376,360.235814,NA,NA,1.664096948,NA,NA,"UTILITIES","#Calc",8.11653216263636,11,7.00124334,"EUR",-6.45243521463636,0.280241246295951,0.117955161073311,NA,8.02420957353016,0,0,-0.00412002011347471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"90","ES0105066007","ES",2020,0.25,-230.0810483,0,-55.53613649,43.97679532,0.295908587,101.4970574,-0.007032559,0.318279026,1.984125574,0.01533788,29492.11548,139.0835107,NA,NA,-1.086673973,4.2,85,"UTILITIES","#Calc",4.28660832290909,11,2.327805071,"EUR",-5.37328229590909,-0.191136104624572,0.00471595572024391,NA,10.29187823474,0,0,-0.00151064097015905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"91","ES0109067019","ES",2016,0.25,1265.268401,0,357.1910881,332.7441292,0.30949935,16.42702898,0.05949935,0.227131987,40.87398794,-0.022868013,8273.564206,87.34922143,0,NA,15.33173783,4.1,96,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"EUR",8.04852202723684,0.26298303896392,0.0105576290042754,0,9.02082067534175,0,0,-0.0398354264246221,2,2,0,4,0,0,9,6,0,2,0,1,23,0,0,1,4,3,1,109,3,"report",9,10,"SDG","GC-member","GRI","<IR>"
"92","ES0109067019","ES",2020,0.25,-996.3376911,0,-292.2894554,41.72306578,0.281071061,290.8074885,-0.022284136,0.228723141,-43.2050326,-0.074632057,14624.11386,150.3498184,NA,NA,-7.81987447,4.3,92,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"EUR",-19.0401275011842,-0.0418764302030328,0.0102809523940618,NA,9.59042707949513,0,0,-0.00302335652136054,1,0,12,0,2,4,49,13,0,13,1,0,89,0,9,8,18,31,0,323,0,"report",171,12,"SDG","no GC-member","GRI","no report<IR>"
"93","ES0148396007","ES",2016,0.25,4451.029181,0,1012.855058,880.7773287,0.243852171,-231.9799665,-0.006147829,0.224930117,-99.90223764,-0.025069883,21204.88559,0.489201141,NA,NA,21.800354,4.6,99,"RETAILERS","#Calc",9.188784843,10,7.514036202,"EUR",12.611569157,0.197881724177355,2.3070208934808e-05,NA,9.96198688646853,0,0,-0.0410117636360942,6,3,39,7,12,15,23,17,3,17,2,14,12,0,29,19,37,34,0,233,1,"report",688,16,"SDG","no GC-member","GRI","<IR>"
"94","ES0148396007","ES",2020,0.25,1570.860772,0,341.0421413,519.0270972,0.289168826,126.3119042,-0.008477789,0.137098856,-51.67305171,-0.160547759,32095.22864,42.45867769,NA,NA,4.991880895,4.9,100,"RETAILERS","#Calc",5.6937699179,10,5.8812420105,"EUR",-0.7018890229,0.330409356737059,0.00132289687561484,NA,10.3764626575716,0,0,-0.0160491128151066,12,6,85,9,36,44,29,17,1,10,4,16,76,0,64,15,45,84,3,237,3,"report",969,16,"SDG","GC-member","GRI","<IR>"
"95","ES0178430E18","ES",2016,0.25,3595.141023,0,935.8428633,717.9220074,0.147699544,-180.8632484,-0.102300456,0.286995384,37.05760747,0.036995384,130410.3405,624.348078,0,NA,2.664261999,4.4,95,"UTILITIES","#Calc",8.11653216263636,11,7.00124334,"EUR",-5.45227016363636,0.199692307702835,0.00478756573754978,0,11.7784412236436,0,0,-0.00543618053694523,2,1,6,1,4,3,61,8,14,5,2,1,42,0,15,7,20,3,0,15,1,"report",209,16,"SDG","no GC-member","GRI","<IR>"
