Column1;ISIN;Company_Name;Country;Component;FF Mcap (BEUR);Factset_sector;Sector;TR_16;TR_17;TR_18;TR_19;TR_20;ctp_16;ctp_17;ctp_18;ctp_19;ctp_20;ptx_inc_16;ptx_inc_17;ptx_inc_18;ptx_inc_19;ptx_inc_20;SUS_ENV;SUS_SOC;SUS_GOV;SUS_CARBON;FTSE_ESG;FTSE_ESG_DATE
365;US4595061015;INTL.FLAVORS & FRAG.;US;Large;304;Consumer Non-Durables;Materials;22.66223934;44.94595425;24.11486588;17.43360863;16.7657141;107.898;107.39;116.138;126.172;132.789;523.717;537.045;447.757;557.452;441.371;22.82243324;5.725172;6.707320;289720;3.7;06/21/2021
366;IE00BWT6H894;FLUTTER ENTERTAINMENT;IE;Large;304;Consumer Services;#N/B;147.8991597;11.71938362;17.37540009;17.53868828;3254.545455;43.1;44.8;59.9;41.3;89.4;11.9;246.6;218.7;135.7;1.1;22.2058375;10.442750;9.877088;19157;3.5;06/21/2021
367;US9224751084;VEEVA SYSTEMS CL.A;US;Large;303;Technology Services;#N/B;30.72745081;37.24266886;8.803711144;3.692125895;4.009920401;19.968;14.154;12.461;19.541;14.289;78.617;109.635;165.771;238.643;313.697;19.46776406;11.725838;7.579927;9724.07;2.2;06/21/2021
368;US7185461040;PHILLIPS 66;US;Large;303;Energy Minerals;Energy;24.96576906;-47.6230661;21.11484218;19.17185256;#N/B;-375;-257;984;955;103;2191;3555;7445;4178;-4964;32.70408813;8.080226;5.375109;38300000;2.6;06/21/2021
369;US77543R1023;ROKU;US;Large;302;Consumer Durables;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;0.121;0.222;0.564;0.759;1.014;-42.547;-63.194;-9.333;-60.919;-18.452;#N/B;#N/B;#N/B;#N/B;1.2;06/21/2021
370;US6935061076;PPG Industries Inc.;US;Large;302;Process Industries;Materials;27.47111682;30.67331671;20.85056113;23.60024082;21.36563877;349;648;380;348;367;779;2005;1693;1661;1362;#N/B;#N/B;#N/B;#N/B;3.1;06/21/2021
371;US5500211090;LULULEMON ATHLETICA;US;Large;30;Retail Trade;#N/B;27.80173408;28.23274486;43.76888595;32.35917511;28.05872121;113.534;132.422;137.826;177.04;305.493;368.495;422.729;459.998;715.25;897.393;13.76893869;6.354514;6.176081;47193.91;2.8;06/21/2021
372;CA0679011084;Barrick Gold Corp.;CA;Large;30;Non-Energy Minerals;#N/B;52.16154721;46.08760764;#N/B;28.79521964;28.59596393;645.2369649;842.4085658;515.8669287;812.0612581;963.0542317;2329.212699;3466.985022;-366.8099016;8216.1492;6247.780795;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B
373;JP3551500006;Denso Corp.;JP;Large;30;Producer Manufacturing;#N/B;25.34698375;24.09895305;23.66265617;21.46498479;5.588468275;64777;108412;70030;125784;79521;342163;360858;449903;356031;89631;20.4633;6.165000;9.805050;3228691.99;3;06/21/2021
374;CH0432492467;ALCON;CH;Large;299;Health Technology;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;-222.6073364;-91.04554826;-111.3238333;-125.0012819;-293.5987209;-329.9358736;-596.0198263;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
375;JP3162600005;SMC Corp.;JP;Large;298;Producer Manufacturing;#N/B;28.59605854;22.14167542;30.03922129;33.62424587;30.06266877;53105;24444;44540;62392;47370;129343;145671;196067;197081;158133;#N/B;#N/B;#N/B;#N/B;1.5;06/21/2021
376;US0200021014;Allstate Corp.;US;Large;297;Finance;Financials;31.90251;20.19642407;17.84897025;20.41755713;19.88497484;359;968;731;648;1480;2749;3971;2622;6083;6955;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
377;SG1S04926220;Oversea-Chinese Banking Corp.;SG;Large;297;Finance;#N/B;16.213746;15.74640318;15.79825697;13.41792722;12.29946524;734.404;680.982;1084.642;753.943;822;3878.641;5099.228;5552.41;5800.419;3553;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
378;US56585A1025;MARATHON PETROLEUM;US;Large;296;Energy Minerals;Energy;33.4248079;-13.75598086;21.05954466;24.24992267;#N/B;140;904;424;491;-179;1822;3344;4568;3233;-13612;27.72055625;6.708519;5.955413;44950000;2.5;06/21/2021
379;US55354G1004;MSCI CLASS A;US;Large;296;Technology Services;Financials;32.41012805;34.89555557;19.37002299;6.575305229;12.29961019;97.845;128.727;143.215;72.935;113.646;385.938;466.899;629.896;603.318;686.225;#N/B;#N/B;#N/B;#N/B;3.4;06/21/2021
380;US22052L1044;CORTEVA;US;Large;296;Process Industries;Materials;23.540213;-1231.219512;#N/B;#N/B;-12;735;-165;961;234;229;2723;205;-6806;-316;675;#N/B;#N/B;#N/B;#N/B;1.6;06/21/2021
381;DE000A1ML7J1;Vonovia SE;DE;Large;295;Finance;#N/B;34.89559045;35.9459999;37.99870884;58.7770449;33.40982102;63.7;51.4;166.4;-46.7;78.3;3859.8;4007.4;3872.5;3138.3;5011.7;6.749050658;2.311887;3.665200;1040323;3.1;06/21/2021
382;ES0113211835;BCO BILBAO VIZCAYA ARGENTARIA;ES;Large;295;Finance;#N/B;26.68446678;31.31225639;26.25103514;27.41252822;27.59599016;1699;2423;2789;1602;1955;6367;6927;8453;7088;5287;22.79516563;9.528841;11.795725;314819;4;06/21/2021
383;US2521311074;DEXCOM;US;Large;294;Health Technology;Health Care;#N/B;#N/B;#N/B;2.975047985;-119.3777778;0.1;1.4;2.3;4.8;3.6;-64.9;-48.6;-126.5;104.2;225;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
384;US7237871071;Pioneer Natural Resources Co.;US;Large;293;Energy Minerals;Energy;#N/B;-169.579288;22.06235012;23.31349206;#N/B;-66;0;0;-5;-13;-959;309;1251;1008;-261;33.26006658;9.142866;8.974671;2274249;2.6;06/21/2021
385;US22788C1053;CROWDSTRIKE HOLDINGS A;US;Large;292;Technology Services;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;0.048;0.107;1.394;1.862;#N/B;-91.253;-134.561;-138.71;-139.782;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
386;US61174X1090;MONSTER BEVERAGE;US;Large;291;Consumer Non-Durables;Consumer Staples;33.99139564;31.70253898;23.21769898;21.76096534;13.31747181;431.273;389.49;200.767;293.81;355.509;1079.685;1201.623;1293.272;1415.962;1626.157;28.2594275;10.722500;5.112787;76475.08;2.4;06/21/2021
387;JP3198900007;Oriental Land Co. Ltd.;JP;Large;289;Consumer Services;#N/B;32.2600449;28.12731762;28.14676496;30.24822503;30.19756992;35334;35623;33104;36768;39016;109135;114611;112997;129439;89133;22.35805036;8.261978;5.893650;184000;3.7;06/21/2021
388;BMG475671050;IHS MARKIT;US;Large;287;Technology Services;Industrials;-3.583977512;-13.41037356;-27.19773745;32.65580832;1.505717197;81.5;59.3;64.1;191.2;192.2;142.3;372.1;424.3;742.9;883.3;23.51988125;15.916344;7.556287;16136;3.4;06/21/2021
389;FI4000297767;NORDEA BANK;SE;Large;286;Finance;#N/B;18.63340564;23.89937107;22.77357012;27.67813863;23.54925776;9016.413117;9153.792935;10511.05385;8640.325948;10356.75889;43661.41226;38301.39675;39303.54024;21844.35347;31101.75618;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
390;US0010551028;AFLAC Inc.;US;Large;286;Finance;Financials;34.62011311;-14.58437033;26.68842581;25.66929134;-14.88338543;1526;780;998;1384;800;4067;4018;3983;4445;4159;22.9623375;7.860819;12.644394;25333.72;3.4;06/21/2021
391;US43300A2033;HILTON;US;Large;285;Consumer Services;Consumer Discretionary;101.4388489;-44.62151394;28.66419295;28.77813505;#N/B;677;526;288;363;79;556;753;1078;1244;-924;19.95257857;8.131500;3.884400;2425360;2.7;06/21/2021
392;KR7051910008;LG Chem Ltd;KR;Large;285;Process Industries;#N/B;22.82369017;21.13666901;21.68684573;30.63585594;39.36848009;554419;474762;688677;576713;513128;1659828;2563895;1940047;552232;934349;#N/B;#N/B;#N/B;#N/B;3.4;06/21/2021
393;US0153511094;Alexion Pharmaceuticals Inc.;US;Large;285;Health Technology;#N/B;30.72916667;19.07630522;67.96036334;-10.3497338;-6.0456942;38;162.1;163.9;187.9;248.9;576;547.8;242.2;2178.8;569;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
394;US49456B1017;KINDER MORGAN;US;Large;285;Industrial Services;Energy;55.98290598;89.68070338;23.42378292;29.25750395;72.76853253;4;-140;-109;372;227;1638;2161;2506;3165;661;17.0735425;5.969425;3.674700;11847092.6;3.6;06/21/2021
395;JP3910660004;Tokio Marine Holdings Inc.;JP;Large;285;Finance;#N/B;31.34439244;28.78396328;15.17302468;28.52050512;26.06098942;69232;119662;160107;126421;109458;372845;386962;337553;385733;354127;27.16348125;10.272937;15.211256;82210;3;06/21/2021
396;DE0005190003;BMW;DE;Large;283;Consumer Durables;#N/B;28.50491464;20.12882448;28.12673708;30.65024348;31.72942817;2417;2301;1972;3389;1605;9665;9936;8995;6982;4302;23.376265;7.532865;9.135112;2062431;4.2;06/21/2021
397;US2193501051;Corning Inc.;US;Large;283;Electronic Technology;Information Technology;-0.081256771;129.993965;29.07518297;21.05263158;17.81701445;293;405;567;474;220;3692;1657;1503;1216;623;19.94498825;5.196776;6.832738;2385634.72;2.2;06/21/2021
398;FI0009013403;KONE B;FI;Large;282;Producer Manufacturing;#N/B;23.15100444;23.20486167;22.20080764;22.90759754;22.61885313;317.2;303;210.2;287.2;333.2;1329.1;1250.6;1089.6;1217.5;1224.2;#N/B;#N/B;#N/B;#N/B;3.7;06/21/2021
399;US98956P1021;Zimmer Biomet Holdings;US;Large;282;Health Technology;Health Care;23.77377377;-290.3142488;#N/B;-24.91720026;#N/B;269.6;266.9;237.1;192.5;147.4;399.6;464.6;-271.1;905.8;-274.4;28.0833675;13.624380;9.929175;175177.18;2.2;06/21/2021
400;JP3422950000;Seven & I Holdings Co. Ltd.;JP;Large;281;Retail Trade;#N/B;44.47173072;49.06305586;28.74312391;32.87567224;32.11340697;125668;140629;78891;81493;80897;303775;217569;276320;317411;346469;#N/B;#N/B;#N/B;#N/B;4.2;06/21/2021
401;BMG5876H1051;Marvell Technology Group Ltd.;US;Large;28;Electronic Technology;#N/B;#N/B;49.24946924;4.003067349;#N/B;-98.45024061;13.363;17.032;11.401;8.143;117.529;-757.82;147.429;451.204;-4.647;798.382;#N/B;#N/B;#N/B;#N/B;2.4;06/21/2021
402;JP3902400005;Mitsubishi Electric Corp.;JP;Large;279;Electronic Technology;#N/B;24.19208983;24.80480947;24.57687582;24.78304078;17.19021512;69981;56686;58065;71448;49315;318476;296249;353206;315958;281986;24.634575;10.824786;9.516881;1177525.79;3.3;06/21/2021
403;US9884981013;Yum! Brands Inc.;US;Large;278;Consumer Services;Consumer Discretionary;24.31226766;41.07299912;16.15008157;5.753823744;11.37254902;314;346;279;283;328;1345;2274;1839;1373;1020;21.78415875;13.081553;4.804931;163886.04;3.3;06/21/2021
404;US22160N1090;COSTAR GP.;US;Large;276;Technology Services;#N/B;37.75080125;25.66552363;16.08400965;19.43629476;16.18274411;34;41;35.98;68.935;45.783;136.662;165.058;284.015;390.949;270.98;#N/B;#N/B;#N/B;#N/B;1.9;06/21/2021
405;KR7006400006;Samsung SDI Co Ltd;KR;Large;274;Electronic Technology;#N/B;#N/B;21.94863782;28.1002702;42.03900177;33.76624088;254413.4554;95956.08741;128836.3219;113959.2677;124575.5862;-820693.8925;824064.8786;1036233.637;386012.5002;510700.4263;21.0662725;5.171475;7.920606;1275165;3.5;06/21/2021
406;US6937181088;Paccar Inc.;US;Large;274;Producer Manufacturing;Industrials;53.84819533;22.91906318;21.88812184;22.95108415;21.68405815;499.4;661.4;607.6;586;374;1130.4;2173.3;2810.2;3099.2;1657.9;28.13839375;11.281119;8.562900;331700.51;2.7;06/21/2021
407;US8936411003;TRANSDIGM GROUP;US;Large;272;Electronic Technology;Industrials;23.65554161;24.94405503;2.437301952;20.88562517;11.75675676;183.291;185.295;129.246;215.154;223;768.116;837.43;985.557;1062.865;740;#N/B;#N/B;#N/B;#N/B;2.1;06/21/2021
408;US8545021011;Stanley Black & Decker Inc.;US;Large;272;Consumer Durables;Industrials;21.30331947;19.69498625;40.72986988;14.2300885;3.267561168;233.3;273.6;339.4;250.1;206.9;1226.1;1527.8;1022.1;1130;1267;25.93559063;12.156600;7.957491;442495.77;2.6;06/21/2021
409;ES0109067019;AMADEUS IT GROUP;ES;Large;272;Technology Services;#N/B;28.23045987;20.74320577;25.20392128;21.75767918;#N/B;300.8;363.4;287.6;335.3;36.6;1143.8;1262.1;1336.3;1406.4;-874;15.19224688;7.198150;6.976797;20062;3.5;06/21/2021
410;US0533321024;AutoZone Inc.;US;Large;272;Retail Trade;Consumer Discretionary;35.1180051;33.4782489;18.25995872;20.3862193;21.81542729;582.384;579.925;427.161;383.871;339.486;1912.714;1925.489;1636.329;2031.333;2216.514;11.33983;7.170130;4.120200;377800.7;2.9;06/21/2021
411;JP3205800000;Kao Corp.;JP;Large;271;Consumer Non-Durables;#N/B;30.27912555;27.25684077;25.05174885;28.62446296;26.77632922;48708;55302;51708;56680;53882;183430;204290;207251;210645;171435;#N/B;#N/B;#N/B;#N/B;3.8;06/21/2021
412;US6200763075;MOTOROLA SOLUTIONS INC.;US;Large;271;Electronic Technology;Information Technology;33.41232227;114.0334572;12.06896552;12.98701299;18.82453152;66;122;119;138;181;844;1076;1102;1001;1174;#N/B;#N/B;#N/B;#N/B;3.1;06/21/2021
413;CA8672241079;Suncor Energy Inc.;CA;Large;271;Energy Minerals;#N/B;-417.4418605;24.64503043;33.91531206;-14.44926964;#N/B;-161;557;645;1033;695;86;5916;4983;2533;-6097;30.45418125;6.086556;4.981219;22777000;#N/B;#N/B
414;US69608A1088;PALANTIR TECHNOLOGIES A;US;Large;27;Technology Services;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;17.098;8.579;14.283;#N/B;#N/B;-570.925;-567.271;-1179.027;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
415;US0394831020;Archer Daniels Midland Co.;US;Large;27;Process Industries;Consumer Staples;29.30845225;0.435052828;11.89320388;13.16120907;5.3637812;398;538;376;268;195;1822;1609;2060;1588;1883;36.421545;13.155880;5.037300;17810000;3.3;06/21/2021
416;US7043261079;Paychex Inc.;US;Large;269;Technology Services;Information Technology;34.25419164;34.34286632;23.53665103;24.38596491;23.58917264;369.9;462.6;319.1;317.9;298.8;1151.1;1244.8;1300.1;1368;1437.1;17.0801375;9.808700;6.103688;23352.35;2.8;06/21/2021
417;DE0005810055;DEUTSCHE BOERSE;DE;Large;269;Finance;#N/B;28.58721865;35.92143906;26.36284722;25.94076406;26.72951799;277.8;308.8;303.3;494.1;381.8;995.2;1089.6;1152;1397.8;1506.2;13.66886875;4.973525;7.252144;8048;4.3;06/21/2021
418;JP3866800000;Panasonic Corp.;JP;Large;269;Consumer Durables;#N/B;15.95225224;37.30886405;33.43009588;27.3063661;17.52688541;113579;104630;76442;110950;99752;227529;275066;378590;416456;291050;36.34967719;12.709930;13.799081;2330000;3.7;06/21/2021
419;GB00B19NLV48;EXPERIAN;GB;Large;269;Commercial Services;#N/B;25.36382536;24.27366448;14.4373673;26.83438155;28.34051724;81.00176136;110.5389637;144.13397;177.5418618;225.21406;638.7188068;819.0630161;710.8596845;726.9310563;730.7645023;12.485375;7.053125;5.373750;33400;3.6;06/21/2021
420;KR7068270008;Celltrion;KR;Large;268;Health Technology;#N/B;21.36948777;21.43351233;20.19436639;21.54696032;20.28249313;45166.85144;39117.6786;76446.54141;66108.93177;64440.06507;228752.7597;491503.1979;317725.8287;374013.7031;648091.462;#N/B;#N/B;#N/B;#N/B;0.9;06/21/2021
421;FR0000125007;SAINT GOBAIN;FR;Large;268;Producer Manufacturing;#N/B;24.01847575;21.57635468;52.56410256;30.61620573;52.6;460;209;538;493;466;1732;2030;936;2061;1000;19.74135906;5.446672;5.631625;10700000;3.9;06/21/2021
422;US58155Q1031;McKesson Corp.;US;Large;266;Distribution Services;Health Care;27.93846154;23.42185459;-22.17573222;58.36065574;1.573426573;923;587;144;262;368;3250;6891;239;610;1144;16.43510625;8.886238;5.507869;330466;2.9;06/21/2021
423;AU000000RIO1;Rio Tinto Ltd.;AU;Large;266;Non-Energy Minerals;#N/B;26.0212554;31.77847239;24.02854877;38.33425772;33.86254156;2046.013531;3009.719455;4824.132804;6545.879107;7682.653667;8100.653177;16277.53344;23643.87577;15566.78835;21409.45971;31.94252406;11.567519;7.577428;26800000;4;06/21/2021
424;US1729081059;Cintas Corp.;US;Large;265;Consumer Services;Industrials;36.39650369;33.47638361;6.78584211;19.93506888;17.19101835;452.6;269.6;175.3;173.2;160.3;705.315;687.404;841.001;1102.399;1058.291;21.2070975;9.608650;7.057387;166624.97;2.5;06/21/2021
425;IT0003132476;ENI;IT;Large;264;Energy Minerals;#N/B;158.9490969;48.7554493;58.67321867;95.83476174;#N/B;2941;3437;5226;5068;2049;1218;7111;10175;5834;-4245;#N/B;#N/B;#N/B;#N/B;4.5;06/21/2021
426;CH0012214059;LafargeHolcim;CH;Large;263;Non-Energy Minerals;#N/B;31.21495327;#N/B;35.44030254;29.21348315;31.78191489;860;871;787;711;715;2675;-1517;1851;2759;2256;21.18716;2.950372;6.298294;129000000;3.8;06/21/2021
427;JP3566800003;Central Japan Railway Co.;JP;Large;263;Transportation;#N/B;34.85488121;30.13558226;30.60450083;29.38942138;29.49169567;133119;183562;159463;194689;193991;508101;560029;561852;630271;573436;28.75817154;12.377159;6.287850;1480000;2;06/21/2021
428;US78410G1040;SBA Communications Corp.;US;Large;262;Finance;Real Estate;12.67424945;11.32422513;8.190155561;21.19172343;#N/B;9.655;14.653;21.645;21.598;20.275;87.303;116.891;51.684;186.889;-17.749;#N/B;#N/B;#N/B;#N/B;2.8;06/21/2021
429;US7739031091;Rockwell Automation Corp.;US;Large;262;Producer Manufacturing;Industrials;22.62750504;20.4067862;59.76104599;22.77469478;9.937505501;299.8;211.9;222.9;293.3;187.9;943.1;1037.4;1330.8;901;1136.1;19.50510875;7.301299;5.898862;129297;3.2;06/21/2021
430;AU000000TLS2;Telstra Corp. Ltd.;AU;Large;262;Communications;#N/B;31.65622202;31.57613535;30.65297423;30.16339869;30.86101258;1860;1751;1521;956;754;5585;5615;5161;3060;3101;#N/B;#N/B;#N/B;#N/B;4.4;06/21/2021
431;US2473617023;Delta Air Lines Inc.;US;Large;262;Transportation;Industrials;34.1018686;41.72727273;23.60706659;23.08809293;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;6636;5500;5151;6198;-15587;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
432;CH0010645932;GIVAUDAN;CH;Large;262;Process Industries;#N/B;17.8343949;9.433962264;14.21121252;13.1840796;15.23482245;127;73;73;106;125;785;795;767;804;873;19.07645875;4.635875;6.404644;153557;4.1;06/21/2021
433;NL0000009827;KONINKLIJKE DSM;NL;Large;262;Process Industries;#N/B;16.12318841;15.49865229;16.95804196;18.58974359;17.81512605;77;66;122;140;124;552;742;1144;780;595;15.8388175;2.936887;5.705044;1170000;3.6;06/21/2021
434;JP3435750009;M3;JP;Large;261;Technology Services;#N/B;32.37092732;32.13670419;30.01965638;31.00963092;30.21381104;5473;6906;8795;8714;9735;19950;24959;27472;30942;34610;#N/B;#N/B;#N/B;#N/B;1.2;06/21/2021
435;US6974351057;PALO ALTO NETWORKS;US;Large;261;Electronic Technology;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;7.1;9;11.2;22;17.2;-172.3;-194.1;-105.3;-74.6;-231.8;#N/B;#N/B;#N/B;#N/B;2.6;06/21/2021
436;CA67077M1086;NUTRIEN;CA;Large;261;Process Industries;#N/B;#N/B;#N/B;#N/B;25.44283414;-24.91909385;#N/B;107.7348397;1497.051012;38.48002694;209.2429807;#N/B;-37.64229339;-160.7223597;1648.006671;414.4620579;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B
437;DK0060094928;ORSTED;DK;Large;26;Utilities;#N/B;14.09782162;11.67586026;16.8403805;29.78866475;10.29804013;3182;2660;3367;4800;1118;12165;15228;21971;10410;17246;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
438;US83088M1027;SKYWORKS SLTN.;US;Large;259;Electronic Technology;Information Technology;17.10811261;19.63404932;31.05622701;11.17585848;8.623976674;165.9;163.2;135.9;124.4;110.8;1200.6;1257;1332.1;961;891.7;#N/B;#N/B;#N/B;#N/B;3;06/21/2021
439;US7445731067;Public Service Enterprise Grou;US;Large;259;Utilities;Utilities;31.66409861;-24.13249211;22.47978437;13.17948718;17.20990874;-245;-8;99;41;297;1298;1268;1855;1950;2301;28.93682819;8.661122;5.743519;14243955;3.1;06/21/2021
440;US26614N1028;DUPONT DE NEMOURS;US;Large;259;Process Industries;Materials;0.203942896;-39.89941324;32.5;#N/B;#N/B;1592;1368;2199;722;495;4413;1193;600;-474;-2897;30.01901844;9.126756;7.371094;5380358.5;3;06/21/2021
441;US9839191015;Xilinx Inc.;US;Large;259;Electronic Technology;Information Technology;13.49789974;9.921861434;32.89049855;8.115191897;4.947696838;53.425;-6.341;25.343;128.377;10.154;636.825;691.08;691.379;968.332;833.984;18.93422438;6.252034;7.881516;26942;2.8;06/21/2021
442;US23331A1097;D.R. Horton Inc.;US;Large;258;Consumer Durables;Consumer Discretionary;34.51791651;35.1850696;29.01456311;23.84134005;20.19778746;389.9;446.4;387.2;488;581.3;1353.5;1602.1;2060;2125.3;2983;22.54756516;7.189740;6.020075;98980.38;1.2;06/21/2021
443;FR0000130650;DASSAULT SYSTEMS;FR;Large;258;Technology Services;#N/B;31.6390501;30.77889447;28.11941822;25.68942272;24.88008665;309.539;210.11;170.6;134.6;250.4;661.499;751.424;783.8;815.9;646.3;16.98011875;10.659475;5.456044;22979;3.6;06/21/2021
444;GB00B0SWJX34;LONDON STOCK EXCHANGE;GB;Large;257;Finance;#N/B;27.53387534;-3.839441536;19.04761905;28.2674772;28.73730044;316.5;133;172;153;236;369;573;693;658;689;#N/B;#N/B;#N/B;#N/B;4.5;06/21/2021
445;KR7005380001;Hyundai Motor Co;KR;Large;256;Consumer Durables;#N/B;28.45527901;-2.757634249;45.830855;27.22269861;8.479327295;2070794;1644452;1276486;1070958;897317;5578645;3910961;1930060;3593031;1989580;#N/B;#N/B;#N/B;#N/B;3.5;06/21/2021
446;JP3304200003;Komatsu Ltd.;JP;Large;256;Producer Manufacturing;#N/B;31.0995163;30.27891079;29.60415617;28.24031515;28.1797646;64138;44369;52115;136348;89558;204881;166469;291807;377471;223114;#N/B;#N/B;#N/B;#N/B;3.7;06/21/2021
447;SE0000667891;SANDVIK;SE;Large;255;Producer Manufacturing;#N/B;27.03743316;22.31931979;26.07914679;28.18548719;22.34552557;1650;2466;2978;3598;3518;9350;16936;17815;12141;11264;23.59192375;10.714596;6.164091;450000;3.5;06/21/2021
448;JP3818000006;Fujitsu Ltd.;JP;Large;255;Technology Services;#N/B;36.52170078;25.12523961;30.70832371;31.56473097;29.85509529;38523;37370;38151;75424;14926;113360;124162;242488;161785;228564;14.34435156;8.498631;5.341720;866361.43;4.1;06/21/2021
449;US95040Q1040;Welltower Inc.;US;Large;254;Finance;Real Estate;-2.696921973;6.717932287;2.048218376;0.544675552;#N/B;8.011;10.41;2.25;14.338;13.671;709.253;299.616;423.49;542.892;-31.552;11.3097201;3.195946;4.639247;559911;3.3;06/21/2021
450;SG1M31001969;United Overseas Bank Ltd.;SG;Large;254;Finance;#N/B;17.7120293;19.01965618;16.68645787;15.7035752;17.13800905;622.507;661.739;808.887;803.331;707;3776.919;4206.769;4826.219;5174.223;3536;19.60342;9.386220;9.023200;84032.72;3.1;06/21/2021
451;INE030A01027;Hindustan Unilever Ltd;IN;Large;253;Consumer Non-Durables;#N/B;31.03277061;30.5139682;28.46385542;29.56764296;26.26185545;17650;18590;22680;27670;25050;60420;64790;73040;86040;91730;25.98445875;8.701920;6.615619;293087.7;3.5;06/21/2021
452;US30040W1080;Eversource Energy;US;Large;253;Utilities;Utilities;36.88133715;36.7688914;21.73553638;22.98173806;22.20746796;-135.5;30.8;158.8;56;34.2;1504.818;1574.407;1329.491;1190.071;1558.872;#N/B;#N/B;#N/B;#N/B;3.2;06/21/2021
