Column1;ISIN;Country;year;str;PTI;TXT;CTP;cetr_5;diff_c;cetr_5_s;etr_5;diff_e;etr_5_s;ASSETS;LTD;RD;PTI_FOREIGN;ROA;FTSE_ESG_a;FTSE_ESG_sr;Sector
1161;JP3200450009;JP;2011;0.3954;1652.501696;565.2248798;622.9618838;0.163106335;-30.43728696;-0.201867924;0.308406569;-88.17429099;-0.056567689;101523.4751;338.4662823;#N/B;#N/B;1.540865456;#N/B;#N/B;FINANCIAL
1161;JP3200450009;JP;2012;0.3954;2080.858471;647.1819876;144.1974926;0.128676846;-678.573947;-0.216173504;0.312626228;-175.589452;-0.032224122;89765.06965;272.7105688;#N/B;#N/B;2.054448029;#N/B;#N/B;FINANCIAL
1160;JP3200450009;JP;2013;0.3699;2832.402141;970.6951585;327.7478789;0.202389967;-719.9576729;-0.125911154;0.301072898;-77.0103933;-0.027228223;88065.17217;164.3030843;#N/B;#N/B;3.24089722;#N/B;#N/B;FINANCIAL
1159;JP3200450009;JP;2014;0.3699;3131.512797;810.6667263;759.7366441;0.209577781;-398.6099396;-0.105917857;0.26891014;-347.6798574;-0.046585498;95423.20152;151.0984119;#N/B;#N/B;3.354133131;0.9;7;FINANCIAL
1158;JP3200450009;JP;2015;0.3211;3258.561195;1001.896271;258.5350723;0.222782847;-787.7889275;-0.079774917;0.268069958;-44.42772908;-0.034487805;97806.11062;185.5299725;#N/B;1355.506229;3.488076997;0.9;6;FINANCIAL
1157;JP3200450009;JP;2016;0.2997;3924.414145;1330.153516;469.2415986;0.255285627;-706.9053206;-0.043121931;0.268093903;154.006597;-0.030313655;100797.765;165.02988;#N/B;1126.353448;3.824239151;2;37;FINANCIAL
1156;JP3200450009;JP;2017;0.2997;3929.364715;1027.785914;1640.801493;0.314038132;463.1708876;0.016835979;0.286221792;-149.8446909;-0.010980361;107437.5152;154.0866768;#N/B;1253.459954;3.844146563;2;33;FINANCIAL
1155;JP3200450009;JP;2018;0.2974;3568.52148;619.4256411;604.7630785;0.291255992;-456.5152096;-0.007208546;0.302154185;-441.852647;0.003689646;109996.0961;155.1831607;#N/B;1274.885477;3.353516322;1.7;16;FINANCIAL
1154;JP3200450009;JP;2019;0.2974;3794.509654;973.4306399;1142.654544;0.372146371;14.16737301;0.071394089;0.36663427;-155.0565311;0.065881988;121046.0634;154.2014185;#N/B;1740.470476;3.268787948;2.1;18;FINANCIAL
1153;JP3200450009;JP;2020;0.2974;2711.370982;855.6403076;719.3462081;0.528142807;-87.0155219;0.221410134;0.545953339;49.27857758;0.239220667;122742.8288;165.6754795;#N/B;1093.671753;2.159627586;1.9;14;FINANCIAL
1125;JP3201200007;JP;2011;0.3954;-120.2484872;497.482999;252.388847;1.065549168;299.9350988;0.723095116;0.937925869;545.0292509;0.595471817;11744.65088;1450.218897;0;#N/B;-0.956344558;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1125;JP3201200007;JP;2012;0.3954;230.8848518;131.4724106;247.3008106;0.499923534;156.0089402;0.16861056;0.34758401;40.18054024;0.016271035;10211.46788;380.6378056;0;#N/B;1.987119331;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1124;JP3201200007;JP;2013;0.3699;163.9687768;27.9320936;161.6427661;0.355542884;100.9907156;0.041659179;0.292891155;-32.71995693;-0.02099255;9976.93812;128.6402495;0;#N/B;1.652782788;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1123;JP3201200007;JP;2014;0.3699;81.32428144;162.0750874;239.2940128;0.366512421;209.2121611;0.058368938;0.328621265;131.9932357;0.020477781;9018.561162;102.2258955;0;#N/B;0.847215729;2.7;57;DRUGS, COSMETICS & HEALTH CARE
1122;JP3201200007;JP;2015;0.3211;589.5858765;67.86066818;106.8666039;0.253433143;-82.44942108;-0.049931485;0.273454523;-121.4553568;-0.029910105;8902.655653;86.63094619;0;#N/B;6.800613784;2.8;57;DRUGS, COSMETICS & HEALTH CARE
1121;JP3201200007;JP;2016;0.2997;576.9917998;181.6553143;66.14798517;0.290562716;-106.7764572;-0.007822796;0.27409343;8.730871917;-0.024292083;8615.561307;74.83375596;#N/B;#N/B;6.373511588;3.3;74;DRUGS, COSMETICS & HEALTH CARE
1120;JP3201200007;JP;2017;0.2997;691.7199865;176.5999517;173.9653435;#N/B;-33.34313645;#N/B;#N/B;-30.70852827;#N/B;9202.283086;57.92345407;0;#N/B;7.908928429;3.5;76;DRUGS, COSMETICS & HEALTH CARE
1119;JP3201200007;JP;2018;0.2974;181.4063796;108.8239891;191.1092809;#N/B;137.1590236;#N/B;#N/B;54.87373183;#N/B;8420.563477;43.14891669;0;#N/B;2.105728131;2.8;46;DRUGS, COSMETICS & HEALTH CARE
1118;JP3201200007;JP;2019;0.2974;792.1948645;239.4556413;179.6078265;#N/B;-55.99092618;#N/B;#N/B;3.856888607;#N/B;9408.206958;87.02916005;0;#N/B;8.844515024;3.1;59;DRUGS, COSMETICS & HEALTH CARE
1117;JP3201200007;JP;2020;0.2974;718.6201862;105.0374451;249.5063618;#N/B;35.78871846;#N/B;#N/B;-108.6801983;#N/B;10709.98236;106.9346175;0;#N/B;6.931421535;2.9;51;DRUGS, COSMETICS & HEALTH CARE
927;JP3205800000;JP;2011;0.3954;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;CHEMICALS
927;JP3205800000;JP;2012;0.3954;1709.517619;644.143779;502.6223962;0.295485246;-173.3208702;-0.054560159;0.362914218;-31.79948745;0.012868812;12027.61909;20.10144639;0;#N/B;13.22543868;#N/B;#N/B;CHEMICALS
926;JP3205800000;JP;2013;0.3699;1177.363048;503.2876452;305.549573;0.289609884;-129.9570186;-0.03711036;0.336960257;67.78105364;0.010240014;10782.32169;18.69250433;0;#N/B;10.57764338;#N/B;#N/B;CHEMICALS
925;JP3205800000;JP;2014;0.3699;1197.553193;437.7798962;465.6967609;0.284600574;22.72183472;-0.028813357;0.303175425;-5.195029985;-0.010238506;9994.020038;18.38737816;0;#N/B;10.87373028;2.6;49;CHEMICALS
924;JP3205800000;JP;2015;0.3211;1371.480148;496.3126282;388.824757;0.266780003;-51.5575185;-0.035289213;0.290813738;55.93035274;-0.011255477;10656.04593;20.82862156;0;#N/B;13.38961059;2.6;50;CHEMICALS
923;JP3205800000;JP;2016;0.2997;1688.126789;511.1500299;448.2651673;0.272759033;-57.66643135;-0.025545546;0.275745274;5.218431254;-0.022559305;11474.33431;18.33455421;0;#N/B;14.00133884;4.5;99;CHEMICALS
922;JP3205800000;JP;2017;0.2997;1821.843458;496.5769705;493.17924;0.295540673;-52.8272445;-0.016231626;0.285494556;-49.42951403;-0.026277743;12670.88342;15.34783186;0;#N/B;14.77319896;4.5;100;CHEMICALS
921;JP3205800000;JP;2018;0.2974;1876.545813;470.1075441;468.1879986;0.318059532;-89.89672619;-0.010304447;0.303511894;-87.97718074;-0.024852086;13316.19247;14.98686707;0;#N/B;14.35076848;3.7;78;CHEMICALS
920;JP3205800000;JP;2019;0.2974;1932.331187;553.1194248;519.9484045;0.325340756;-54.72689044;-0.018504662;0.328904579;-21.55587014;-0.014940839;15218.94634;33.60541918;0;#N/B;13.52497107;4.2;89;CHEMICALS
919;JP3205800000;JP;2020;0.2974;1605.669962;429.9394751;504.6618769;0.337620073;27.13563035;-0.024929668;0.34549226;-47.58677146;-0.017057481;16132.65505;29.68603001;0;#N/B;10.3288563;4.2;92;CHEMICALS
945;JP3236200006;JP;2011;0.3954;1193.543805;456.9569159;505.410914;0.356320571;33.48369341;-0.010862397;0.359628426;-14.97030471;-0.007554542;8319.703884;0;130.2027064;#N/B;14.32569197;#N/B;#N/B;ELECTRONICS
945;JP3236200006;JP;2012;0.3954;1307.438846;492.3340236;519.4004538;#N/B;2.439134058;#N/B;0.343254562;-24.62729617;-0.002784798;8019.41252;0;119.0488709;#N/B;15.06907493;#N/B;#N/B;ELECTRONICS
944;JP3236200006;JP;2013;0.3699;1358.180581;500.6114002;357.1774042;#N/B;-145.2135928;#N/B;0.325081938;-1.779596809;-0.001025323;8371.859754;0;98.96027301;#N/B;16.83631767;#N/B;#N/B;ELECTRONICS
943;JP3236200006;JP;2014;0.3699;1696.276682;594.2662178;531.0837869;#N/B;-96.36895765;#N/B;0.311333943;-33.18652676;-0.001877376;8310.927258;0;92.10197892;#N/B;20.04955715;0.6;1;ELECTRONICS
942;JP3236200006;JP;2015;0.3211;1711.464539;569.2168503;676.2749863;#N/B;126.7237229;#N/B;0.301826148;19.66558694;0.000106492;9804.866589;0;89.43717957;#N/B;19.58540167;0.6;1;ELECTRONICS
941;JP3236200006;JP;2016;0.2997;2044.363369;630.0173101;#N/B;#N/B;#N/B;#N/B;0.299794478;17.32160855;0.00154954;11223.10864;0;105.2845426;#N/B;18.8198719;0.6;1;ELECTRONICS
940;JP3236200006;JP;2017;0.2997;2696.503426;796.3734806;560.0437134;0.28240323;-248.0983635;-0.017289931;0.300273719;-11.76859624;0.000580557;13974.81623;0;0;#N/B;21.84000149;0.6;1;ELECTRONICS
939;JP3236200006;JP;2018;0.2974;2884.358731;845.0631831;929.0257421;0.304533146;71.2174556;0.00245736;0.303626084;-12.74510346;0.001550298;15141.28493;0;0;#N/B;20.23063531;1;3;ELECTRONICS
938;JP3236200006;JP;2019;0.2974;2577.613284;755.3774675;841.3920309;0.297870312;74.80984023;-0.009038689;0.313801662;-11.20472315;0.006892661;17007.25272;0;0;#N/B;15.96005161;1.4;6;ELECTRONICS
937;JP3236200006;JP;2020;0.2974;2702.253279;842.0438986;713.1985946;0.286381235;-90.45153056;-0.031278329;0.33105741;38.39377344;0.013397845;18188.90577;0;0;#N/B;14.90390266;1.5;10;ELECTRONICS
954;JP3240400006;JP;2011;0.3954;195.4243714;81.01417302;78.63326564;0.337617249;1.362469184;-0.030589018;0.379375274;3.743376567;0.011169006;4026.623915;71.82871124;0;#N/B;4.896880226;#N/B;#N/B;RETAILERS
954;JP3240400006;JP;2012;0.3954;213.6245747;79.57096266;48.59654518;0.36958885;-35.87061168;0.02081791;0.316991899;-4.896194199;-0.031779041;3591.140969;52.35641358;0;#N/B;5.294689168;#N/B;#N/B;RETAILERS
953;JP3240400006;JP;2013;0.3699;222.3985637;96.97368022;78.98453344;0.326798702;-3.280695272;-0.001515314;0.310690838;14.7084515;-0.017623178;3389.84309;38.60490239;0;#N/B;6.488026071;#N/B;#N/B;RETAILERS
952;JP3240400006;JP;2014;0.3699;216.8556477;75.83530207;97.39979981;0.301949318;17.18489571;-0.012095975;0.287337624;-4.379602024;-0.026707669;3158.357153;31.04913555;0;#N/B;6.545958133;1.5;28;RETAILERS
951;JP3240400006;JP;2015;0.3211;251.9313774;84.00765991;67.84401321;0.272980059;-13.05115207;-0.029244333;0.276989607;3.112494625;-0.025234785;3253.44538;31.60842975;0;#N/B;8.127752919;1.5;29;RETAILERS
950;JP3240400006;JP;2016;0.2997;250.0657951;29.69871846;134.0043854;0.265100875;59.05966663;-0.033093201;0.266548027;-45.24600034;-0.031646049;3241.927656;21.10578726;0;#N/B;7.450348663;3;72;RETAILERS
949;JP3240400006;JP;2017;0.2997;324.8056844;106.8369707;35.51307464;0.297963669;-61.83118898;-0.074880734;0.314838741;9.492707106;-0.058005662;3233.934479;6.879023513;0;#N/B;10.20991893;3.1;69;RETAILERS
948;JP3240400006;JP;2018;0.2974;339.015402;100.9155836;82.73617006;0.299101021;-18.0870105;-0.085703076;0.317196184;0.092403001;-0.067607913;3271.617894;6.49100136;0;#N/B;10.6494176;2.9;50;RETAILERS
947;JP3240400006;JP;2019;0.2974;345.8701514;97.26304617;92.56314862;0.304338877;-10.29863441;-0.0787037;0.316022469;-5.598736861;-0.067020108;3693.186911;15.67740893;0;#N/B;9.885425799;2.9;48;RETAILERS
946;JP3240400006;JP;2020;0.2974;405.3276201;109.1107104;96.5986198;0.302360822;-23.94581442;-0.079598336;0.314975296;-11.43372379;-0.066983862;3968.398362;13.52124103;0;#N/B;10.26939606;3.1;55;RETAILERS
756;JP3242800005;JP;2011;0.3954;4699.862209;1511.075146;1514.601385;0.309185076;-343.7241323;-0.065402632;0.318843005;-347.2503717;-0.055744702;51088.20981;0.459051119;3862.549764;#N/B;9.46419296;#N/B;#N/B;ELECTRONICS
756;JP3242800005;JP;2012;0.3954;4293.150983;1379.996442;1229.403979;0.306075102;-468.1079197;-0.052458619;0.32067928;-317.5154571;-0.037854441;45746.87239;0.153308704;3715.483009;#N/B;8.687471707;#N/B;#N/B;ELECTRONICS
755;JP3242800005;JP;2013;0.3699;3560.637425;1107.1857;1116.015487;0.290295318;-201.0642962;-0.045988784;0.311549276;-209.8940837;-0.024734826;40366.39269;0.094390127;3137.790988;#N/B;8.47999436;#N/B;#N/B;ELECTRONICS
754;JP3242800005;JP;2014;0.3699;3620.585892;1114.785122;1056.391166;0.300535445;-282.863556;-0.019450969;0.301606292;-224.4695998;-0.018380121;37204.3715;0.072728884;2919.027052;#N/B;8.806723129;2.3;44;ELECTRONICS
753;JP3242800005;JP;2015;0.3211;2869.850996;959.031683;971.735621;0.315892349;50.22646628;0.012468841;0.297965712;37.52252822;-0.005457796;36807.62424;0.052892127;2713.422401;#N/B;7.817792894;2.3;40;ELECTRONICS
752;JP3242800005;JP;2016;0.2997;2251.550493;760.9224828;706.007515;0.313778822;31.21783212;0.015316434;0.285503475;86.13279995;-0.012958913;44056.4919;22.03056344;2782.800119;#N/B;5.114850023;2.9;56;ELECTRONICS
751;JP3242800005;JP;2017;0.2997;3155.911941;874.170949;637.3910495;0.312474131;-308.4357592;0.001339073;0.271582924;-71.65585975;-0.039552134;46145.50433;18.55223418;2972.978489;693.235113;6.847057412;3.6;74;ELECTRONICS
750;JP3242800005;JP;2018;0.2974;3285.790965;870.5862936;1191.711759;0.343851099;214.517526;0.017219643;0.278391803;-106.6079393;-0.048239653;44656.29304;14.16355626;2859.778639;1099.37438;7.187577121;3.3;58;ELECTRONICS
749;JP3242800005;JP;2019;0.2974;1793.335805;515.049808;712.3513303;0.31610417;179.0132618;-0.032792652;0.299270635;-18.28826045;-0.049626187;43909.98833;19.17507976;2738.287907;811.0296116;4.042710334;3.7;71;ELECTRONICS
748;JP3242800005;JP;2020;0.2974;1220.209891;321.6022952;425.8839725;0.301564729;62.99355102;-0.065214216;0.246442684;-41.2881263;-0.120336262;44802.30442;19.6569284;2550.489682;768.8970737;2.77264286;4;80;ELECTRONICS
981;JP3249600002;JP;2011;0.3954;1455.051021;381.6417233;441.8482855;0.276138013;-133.4788881;-0.09517358;0.237425448;-193.6854504;-0.133886145;24231.15731;2.44088996;0;#N/B;5.856536196;#N/B;#N/B;ELECTRONICS
981;JP3249600002;JP;2012;0.3954;1222.608987;410.2421679;314.9548244;0.263120802;-168.464769;-0.08808521;0.225356222;-73.17742555;-0.12584979;24280.50947;2.053692327;0;#N/B;4.739959915;#N/B;#N/B;ELECTRONICS
980;JP3249600002;JP;2013;0.3699;1460.175649;511.6624466;365.5430563;0.260836485;-174.5759164;-0.071993152;0.23048525;-28.45652615;-0.102344387;25602.79583;1.87897594;0;#N/B;5.946389075;#N/B;#N/B;ELECTRONICS
979;JP3249600002;JP;2014;0.3699;1109.283589;-31.32268328;402.0882203;0.271253562;-8.235779345;-0.045164259;0.191528521;-441.6466829;-0.1248893;25192.27728;1.419705243;0;#N/B;4.307685129;2.5;54;ELECTRONICS
978;JP3249600002;JP;2015;0.3211;1212.340122;261.4163818;259.2678909;0.22023617;-130.0145223;-0.08262182;0.242638421;-127.8660314;-0.060219569;27537.2476;1.433722197;0;#N/B;4.760544603;2.5;49;ELECTRONICS
977;JP3249600002;JP;2016;0.2997;1272.990871;262.6526587;309.8603231;0.199199986;-71.65504089;-0.099109017;0.241451147;-118.8627053;-0.056857856;27914.11638;1.063953297;0;#N/B;4.442787138;3.2;75;ELECTRONICS
976;JP3249600002;JP;2017;0.2997;1172.869817;430.9749805;287.6414683;0.293301935;-63.86761569;-0.02200884;0.335288904;79.46589642;0.019978128;29419.95656;0.388469987;0;#N/B;4.166889048;3;60;ELECTRONICS
975;JP3249600002;JP;2018;0.2974;1267.959986;232.2384004;378.2778853;0.312032402;1.186585468;-0.026787235;0.359120146;-144.8528994;0.02030051;26819.12832;0.435143533;0;#N/B;4.61221448;2.7;44;ELECTRONICS
974;JP3249600002;JP;2019;0.2974;1368.819868;340.1217444;151.3348616;0.33280583;-255.7521673;-0.021042015;0.387010908;-66.96528446;0.033163063;30106.75692;5.234867816;0;#N/B;4.786440787;2.6;33;ELECTRONICS
973;JP3249600002;JP;2020;0.2974;1105.985838;228.2631515;105.6597495;0.438704339;-223.2604386;0.070470499;0.422031251;-100.6570366;0.053797411;31615.11449;5.704296687;0;#N/B;3.478771495;2.6;36;ELECTRONICS
963;JP3258000003;JP;2011;0.3954;1065.627033;773.8526846;831.4019154;0.551226897;410.0529863;0.169310417;0.528537978;352.5037556;0.146621497;37097.13934;134.1798205;0;#N/B;3.085990954;#N/B;#N/B;BEVERAGES
963;JP3258000003;JP;2012;0.3954;1674.263338;753.5764135;556.1243289;0.402885488;-105.8793948;0.049236912;0.403125821;91.57268977;0.049477245;34130.12478;109.275697;0;#N/B;4.602403143;#N/B;#N/B;BEVERAGES
962;JP3258000003;JP;2013;0.3699;1610.319695;545.5415588;626.8841837;0.375769893;31.22692871;0.05021812;0.332925368;-50.11569622;0.007373595;27557.73558;79.81188811;0;#N/B;5.376846275;#N/B;#N/B;BEVERAGES
961;JP3258000003;JP;2014;0.3699;735.748733;311.9603348;596.3628035;0.305461562;324.2093471;-0.001208367;0.292730785;39.80687845;-0.013939144;24737.2124;79.20777886;0;#N/B;2.656932643;3.3;83;BEVERAGES
960;JP3258000003;JP;2015;0.3211;143.9063777;379.2513733;272.0691234;0.257729428;225.8607855;-0.0413631;0.281229285;333.0430354;-0.017863243;20314.83509;123.6652702;0;#N/B;0.644109286;3.3;82;BEVERAGES
959;JP3258000003;JP;2016;0.2997;1915.636914;460.6249463;398.0529895;0.262083968;-176.0633937;-0.036432314;0.236306558;-113.4914369;-0.062209725;20772.70946;96.28847058;0;#N/B;8.554271382;3.2;83;BEVERAGES
958;JP3258000003;JP;2017;0.2997;2084.217811;463.2506745;545.3134456;0.30203591;-79.32663224;-0.028524312;0.256141417;-161.3894033;-0.074418806;21292.25059;51.87685054;47.55039072;#N/B;9.694742001;3.2;74;BEVERAGES
957;JP3258000003;JP;2018;0.2974;2235.111469;467.5813498;361.444974;0.307682657;-303.2771768;-0.045605378;0.283679373;-197.140801;-0.069608662;20996.43704;46.53480045;73.83006383;#N/B;10.49943473;3;62;BEVERAGES
956;JP3258000003;JP;2019;0.2974;1071.664299;324.6008167;343.3420763;0.342628919;24.6291138;-0.027079797;0.307467763;5.887854268;-0.062240953;22202.65922;66.98754434;104.5033914;#N/B;4.953802588;3.8;80;BEVERAGES
955;JP3258000003;JP;2020;0.2974;934.7137447;231.4258995;511.7707141;0.348479008;233.7868464;-0.028229551;0.31274202;-46.55796818;-0.06396654;23820.6495;85.95191418;135.0960045;#N/B;5.112641278;3.4;64;BEVERAGES
972;JP3304200003;JP;2011;0.3954;3161.148462;943.1179404;1103.499914;0.327766465;-146.4181877;-0.047198859;0.317608874;-306.8001616;-0.05735645;28197.69252;64.15792476;0;#N/B;11.16902247;#N/B;#N/B;MACHINERY & EQUIPMENT
972;JP3304200003;JP;2012;0.3954;2467.857764;833.3300347;716.9226737;0.312049322;-258.8682864;-0.045371204;0.321317152;-142.4609254;-0.036103375;26780.02076;56.9700317;0;#N/B;8.45748975;#N/B;#N/B;MACHINERY & EQUIPMENT
971;JP3304200003;JP;2013;0.3699;2416.4156;758.1297299;768.5019405;0.283490674;-125.3301899;-0.050399228;0.311078126;-135.7024005;-0.022811777;25747.01101;43.96040079;0;#N/B;9.364931763;#N/B;#N/B;MACHINERY & EQUIPMENT
970;JP3304200003;JP;2014;0.3699;2148.930873;714.5231108;777.5507944;0.299335419;-17.33873551;-0.01607339;0.301974908;-80.36641904;-0.013433901;23334.64135;38.53120344;0;#N/B;8.66332487;3;73;MACHINERY & EQUIPMENT
969;JP3304200003;JP;2015;0.3211;1706.143276;530.6023064;534.1081772;0.305966531;-13.73442881;0.004151965;0.292532361;-17.24029963;-0.009282204;23263.08068;30.15340573;0;#N/B;7.569875898;3;69;MACHINERY & EQUIPMENT
968;JP3304200003;JP;2016;0.2997;1537.287302;465.4738507;409.7333455;0.292836919;-50.99165885;-0.005422454;0.289120347;4.748846321;-0.009139025;23839.91735;26.04920231;0;873.67424;6.316247579;3.2;74;MACHINERY & EQUIPMENT
967;JP3304200003;JP;2017;0.2997;2632.866812;779.4380027;470.2144016;0.309446203;-318.8557818;0.006669706;0.300348401;-9.632180737;-0.002428096;31711.68154;48.6979586;0;#N/B;9.680080676;3.5;82;MACHINERY & EQUIPMENT
966;JP3304200003;JP;2018;0.2974;3403.869738;961.2635414;1229.527119;0.378259002;217.2162587;0.075360577;0.315241675;-51.04731878;0.01234325;32870.02997;51.26179925;0;2035.87789;10.76833786;3.6;80;MACHINERY & EQUIPMENT
965;JP3304200003;JP;2019;0.2974;2052.080121;578.2713477;823.7053323;0.387879417;213.4167042;0.073341579;0.352886853;-32.01728039;0.038349014;33844.52722;60.16772352;0;1450.373668;6.119498266;4;88;MACHINERY & EQUIPMENT
964;JP3304200003;JP;2020;0.2974;1534.781878;442.3924492;335.1392232;#N/B;-121.3049072;#N/B;#N/B;-14.05168122;#N/B;34251.95623;50.50716494;0;1372.28499;4.376538527;4.1;92;MACHINERY & EQUIPMENT
1233;JP3351600006;JP;2011;0.3954;493.2404247;277.2110729;272.0313329;#N/B;77.00406897;#N/B;#N/B;82.18380897;#N/B;8757.604141;63.59105927;0;#N/B;5.331951528;#N/B;#N/B;CHEMICALS
1233;JP3351600006;JP;2012;0.3954;-77.70140085;75.62679034;141.0855768;#N/B;171.8087107;#N/B;#N/B;106.3499242;#N/B;7608.776395;64.03120666;0;#N/B;-0.897162004;#N/B;#N/B;CHEMICALS
1232;JP3351600006;JP;2013;0.3699;503.4066062;216.5386141;175.7485732;#N/B;-10.46153041;#N/B;#N/B;30.3285105;#N/B;7781.191226;45.92536738;0;#N/B;6.649467306;#N/B;#N/B;CHEMICALS
1231;JP3351600006;JP;2014;0.3699;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;2.9;59;CHEMICALS
1230;JP3351600006;JP;2015;0.3211;457.7812706;190.4539676;205.9640413;0.411401447;58.97047532;0.110021622;0.340927453;43.46040163;0.039547628;6721.368542;22.064668;0;#N/B;6.885079697;2.9;60;CHEMICALS
1229;JP3351600006;JP;2016;0.2997;458.9223707;146.7068045;151.0690794;0.400905988;13.53004493;0.102825473;0.355092808;9.167769963;0.057012293;8012.946267;44.65124193;0;#N/B;5.721409161;3.2;73;CHEMICALS
1228;JP3351600006;JP;2017;0.2997;343.8307041;117.7166462;88.26964879;0.412054797;-14.77641323;0.100507785;0.35706434;14.67058418;0.045517328;8428.095974;33.13851273;0;#N/B;4.092854887;3.2;63;CHEMICALS
1227;JP3351600006;JP;2018;0.2974;944.4706842;356.7909818;392.4836616;0.399804741;111.5980802;0.07215167;0.346154842;75.90540031;0.018501771;9202.187845;29.01099586;0;#N/B;10.64907713;2.8;48;CHEMICALS
1226;JP3351600006;JP;2019;0.2974;985.0215204;275.8992275;474.5951068;0.37142707;181.6497066;0.022679391;0.308127047;-17.04617269;-0.040620632;11215.04482;59.72662301;0;#N/B;9.637172284;3.7;68;CHEMICALS
1225;JP3351600006;JP;2020;0.2974;-19.10675604;66.30231667;-18.70401559;0.255089662;-13.02166635;-0.126708002;0.304332083;71.98466591;-0.077465581;11663.7995;77.67661544;0;#N/B;-0.16838463;3.9;84;CHEMICALS
1215;JP3358000002;JP;2011;0.3954;370.8825805;120.6199751;145.040124;0.251205747;-1.60684831;-0.111993962;0.259654471;-26.02699724;-0.103545238;2807.382278;4.25023456;0;#N/B;14.09656541;#N/B;#N/B;RECREATION
1215;JP3358000002;JP;2012;0.3954;482.219223;136.981992;111.4404276;0.25368946;-79.22905323;-0.092499099;0.250923518;-53.68748875;-0.095265041;2980.477892;3.712995252;0;#N/B;16.24506288;#N/B;#N/B;RECREATION
1214;JP3358000002;JP;2013;0.3699;463.2258134;103.4170937;135.3149572;0.262893934;-36.03227117;-0.068128575;0.252717325;-67.93013466;-0.078305184;3037.181654;3.701550029;0;#N/B;15.67677188;#N/B;#N/B;RECREATION
1213;JP3358000002;JP;2014;0.3699;647.6429191;164.5630681;123.0231513;0.258578362;-116.5399645;-0.060185714;0.254934271;-75.00004767;-0.063829805;3310.955509;3.992260737;0;#N/B;19.14380262;1.2;15;RECREATION
